job_id,job_title,company_name,company_rating,location,scraped_city,role_category,experience_raw,salary_raw,salary_disclosed,skills_required,job_description,posted_date_raw,work_mode,company_size_bucket,job_url,data_source,scraped_at,salary_min_lpa,salary_max_lpa,salary_midpoint_lpa,skills_list,primary_city,is_multi_city,posted_date
17928,Adobe Creative Cloud (Junior Business Analyst),Crisil,3.6,Mumbai,Mumbai,Business Analyst,4-7 Yrs,Not Disclosed,False,"Graphics, communication design, digital content, Illustrator, Digital design, HTML, data visualization, Photoshop","Experience in video creation, editing, and motion graphics (including creating new cont...",2 weeks ago,On-site,Small/Startup (<100),https://www.naukri.com/job-listings-adobe-creative-cloud-junior-business-analyst-crisil-mumbai-4-to-7-years-260526503365,naukri.com,2025-06-10,,,,"['Graphics', 'Communication Design', 'Digital Content', 'Illustrator', 'Digital Design', 'HTML', 'Data Visualization', 'Photoshop']",Mumbai,False,2025-05-27
17929,Senior Technical Business Analyst,Mufg Pension & Market Services,3.5,Mumbai,Mumbai,Business Analyst,2-6 Yrs,Not Disclosed,False,"Senior Technical Business Analyst, Technical analysis, Technical, Senior, Business analysis",Experience working in an outsourced or offshored environment is desirable. Self-motivat...,3+ weeks ago,On-site,Small/Startup (<100),https://www.naukri.com/job-listings-senior-technical-business-analyst-mufg-pension-market-services-mumbai-2-to-6-years-190325505986,naukri.com,2025-06-10,,,,"['Senior Technical Business Analyst', 'Technical Analysis', 'Technical', 'Senior', 'Business Analysis']",Mumbai,False,2025-05-20
17930,Global Oracle EDMCS Owner IT Business Analyst,Galderma,3.5,Mumbai,Mumbai,Business Analyst,3-8 Yrs,Not Disclosed,False,"ERP, Automation, Data management, Business analysis, Project management, Analytical, Healthcare, Oracle",Experience with ERP / EPM integrations and master data management workflows Bachelors o...,1 day ago,On-site,Small/Startup (<100),https://www.naukri.com/job-listings-global-oracle-edmcs-owner-it-business-analyst-galderma-india-pvt-ltd-mumbai-3-to-8-years-090626502392,naukri.com,2025-06-10,,,,"['ERP', 'Automation', 'Data Management', 'Business Analysis', 'Project Management', 'Analytical', 'Healthcare', 'Oracle']",Mumbai,False,2025-06-09
17931,Adobe Learning Manager (ALM) - SME / Sr. Business Analyst,Global Technology Company @ Pune (Kothrud or Baner),3.6,"Hybrid - Mumbai (All Areas), Pune, Bengaluru",Mumbai,Business Analyst,6-10 Yrs,25-30 Lacs PA,True,"ALM, Adobe Learning Manager, implementations, Functional validation, LMS, LTI, architectures, data migration",Functional SME who will act as the functional authority & business-facing expert for AL...,3 days ago,Hybrid,Small/Startup (<100),https://www.naukri.com/job-listings-adobe-learning-manager-alm-sme-sr-business-analyst-brainsearch-consulting-pvt-ltd-pune-bengaluru-mumbai-all-areas-6-to-10-years-250226029072,naukri.com,2025-06-10,25.0,30.0,27.5,"['ALM', 'Adobe Learning Manager', 'Implementations', 'Functional Validation', 'LMS', 'LTI', 'Architectures', 'Data Migration']",Mumbai,True,2025-06-07
17932,Senior Business Analyst-Broking,Sbicap Securities,3.6,Mumbai (All Areas),Mumbai,Business Analyst,Not Disclosed,Not Disclosed,False,"Jira Tool, Integration, Functionality, business analyst, OMS, Brd, RMS, OCS",Ensure platforms are aligned with regulatory compliance and user experience standardsEx...,3 weeks ago,On-site,Large (1000+),https://www.naukri.com/job-listings-senior-business-analyst-broking-sbicap-securities-mumbai-all-areas-8-to-12-years-190526032520,naukri.com,2025-06-10,,,,"['Jira Tool', 'Integration', 'Functionality', 'Business Analyst', 'OMS', 'Brd', 'RMS', 'OCS']",Mumbai,False,2025-05-20
17933,Sr. Business Analyst : SBA,C2L BIZ,3.1,Mumbai,Mumbai,Business Analyst,5-9 Yrs,Not Disclosed,False,"Business Analysts, Architects, design, Lead Developers, SR, Business analysis, Architecture, Development",Primary (Essential) Technical Skills desired: Skilled in requirement gathering and arti...,3+ weeks ago,On-site,Small/Startup (<100),https://www.naukri.com/job-listings-sr-business-analyst-sba-c2l-biz-mumbai-5-to-9-years-300819500168,naukri.com,2025-06-10,,,,"['Business Analysts', 'Architects', 'Design', 'Lead Developers', 'SR', 'Business Analysis', 'Architecture', 'Development']",Mumbai,False,2025-05-20
17934,Senior Business Analyst --- Banking,Snapwork Technologies,3.6,Mumbai (All Areas),Mumbai,Business Analyst,8-10 Yrs,Not Disclosed,False,"NBFC, Senior, Business analysis",Should have worked on a retail banking mobile or web application project Agile certific...,4 days ago,On-site,Small/Startup (<100),https://www.naukri.com/job-listings-senior-business-analyst-banking-snapwork-technologies-mumbai-all-areas-8-to-10-years-060626004366,naukri.com,2025-06-10,,,,"['NBFC', 'Senior', 'Business Analysis']",Mumbai,False,2025-06-06
17935,Sr. Business Analyst - Python+ SQL Developer,Gebbs Healthcare Solutions,3.8,Mumbai,Mumbai,Business Analyst,3-8 Yrs,Not Disclosed,False,"Automation, MS SQL, VLOOKUP, Analytical, Data processing, Scheduling, Troubleshooting, SSIS",Shift : 12pm - 9pm / 1pm -10pm Experience with Selenium and web scraping techniques . ....,3+ weeks ago,On-site,Small/Startup (<100),https://www.naukri.com/job-listings-sr-business-analyst-python-sql-developer-gebbs-healthcare-solutions-pvt-ltd-mumbai-3-to-8-years-060426501373,naukri.com,2025-06-10,,,,"['Automation', 'Ms Sql', 'Vlookup', 'Analytical', 'Data Processing', 'Scheduling', 'Troubleshooting', 'SSIS']",Mumbai,False,2025-05-20
17936,Senior Business Analyst,Colgate-Palmolive (India),3.9,Mumbai,Mumbai,Business Analyst,2-6 Yrs,Not Disclosed,False,"snowflake, python, github, six sigma, domo, project management, data management, presentation skills",. Disclaimer: This job description has been sourced from a public domain and may have b...,3+ weeks ago,On-site,Small/Startup (<100),https://www.naukri.com/job-listings-senior-business-analyst-colgate-palmolive-india-mumbai-2-to-6-years-010426501754,naukri.com,2025-06-10,,,,"['Snowflake', 'Python', 'Github', 'Six Sigma', 'Domo', 'Project Management', 'Data Management', 'Presentation Skills']",Mumbai,False,2025-05-20
17937,Sr. Principal Business Analyst,Nomura,3.7,Mumbai,Mumbai,Business Analyst,3-8 Yrs,Not Disclosed,False,"global operations, Wealth management, Agile, Principal Business Analyst, Investment banking, Investment management, Information technology, Financial services","Working directly with project stakeholders to understand project objectives, req...",3+ weeks ago,On-site,Small/Startup (<100),https://www.naukri.com/job-listings-sr-principal-business-analyst-nomura-capital-india-private-limited-mumbai-3-to-8-years-301025505629,naukri.com,2025-06-10,,,,"['Global Operations', 'Wealth Management', 'Agile', 'Principal Business Analyst', 'Investment Banking', 'Investment Management', 'Information Technology', 'Financial Services']",Mumbai,False,2025-05-20
17938,Techno-functional Business Analyst,PES Hr Services,3.6,"Mumbai, Thane, Panvel, Navi Mumbai, Kalyan, Mumbai (All Areas)",Mumbai,Business Analyst,0-5 Yrs,Not Disclosed,False,"Project Management, Techno Functional, Technical Support, Troubleshooting, Production Support, Unix, API, SQL","We are looking for Techno-functional Business Analyst should have Knowledge , project m...",3 weeks ago,On-site,Small/Startup (<100),https://www.naukri.com/job-listings-techno-functional-business-analyst-pes-hr-services-mumbai-thane-panvel-navi-mumbai-kalyan-mumbai-all-areas-0-to-5-years-120526035156,naukri.com,2025-06-10,,,,"['Project Management', 'Techno Functional', 'Technical Support', 'Troubleshooting', 'Production Support', 'Unix', 'API', 'SQL']",Mumbai,True,2025-05-20
17939,Insurance Business Analyst(CH),Hexaware Technologies,3.4,Mumbai,Mumbai,Business Analyst,2-6 Yrs,Not Disclosed,False,"Translation, Usage, Business Analyst, Customer experience, Research, Analytics, strategy analyst, Business analysis","This role partners with business stakeholders, architects, and data engineers to define...",1 week ago,On-site,Large (1000+),https://www.naukri.com/job-listings-insurance-business-analyst-ch-hexaware-technologies-mumbai-2-to-6-years-290526503029,naukri.com,2025-06-10,,,,"['Translation', 'Usage', 'Business Analyst', 'Customer Experience', 'Research', 'Analytics', 'Strategy Analyst', 'Business Analysis']",Mumbai,False,2025-06-03
17940,Digital Business Analyst,Hexaware Technologies,3.4,Mumbai,Mumbai,Business Analyst,12-14 Yrs,Not Disclosed,False,"adobe analytics, Business Analyst, Cloud, IT marketing, Gap analysis, Digital marketing, digital transformation, Digital",Job Overview We are seeking a highly skilled and motivated Business Analyst with expert...,1 week ago,On-site,Large (1000+),https://www.naukri.com/job-listings-digital-business-analyst-hexaware-technologies-mumbai-12-to-14-years-290526502841,naukri.com,2025-06-10,,,,"['Adobe Analytics', 'Business Analyst', 'Cloud', 'It Marketing', 'Gap Analysis', 'Digital Marketing', 'Digital Transformation', 'Digital']",Mumbai,False,2025-06-03
17941,Principal Business Analyst,Hdfc Bank,3.8,Mumbai,Mumbai,Business Analyst,8-13 Yrs,Not Disclosed,False,"Requirement Gathering, System Integration, Cloud Native, Business Analysis, Banking Products, Product Management, Project Management, Banking And Finance","Product Management, Business Analysis, Requirement Gathering, Functional Specifications...",1 week ago,On-site,Large (1000+),https://www.naukri.com/job-listings-principal-business-analyst-hdfc-bank-mumbai-8-to-13-years-290526025166,naukri.com,2025-06-10,,,,"['Requirement Gathering', 'System Integration', 'Cloud Native', 'Business Analysis', 'Banking Products', 'Product Management', 'Project Management', 'Banking And Finance']",Mumbai,False,2025-06-03
17942,Business Analyst - Payments,E Solutions It Services,3.6,"Mumbai (All Areas), Chennai, Bengaluru",Mumbai,Business Analyst,7-12 Yrs,15-30 Lacs PA,True,"Business Analyst, Faster Payments, PACS, SEPA, Requirement Gathering, Chips, Ach, MT",A high level of proficiency in defining functional and non-functional business requirem...,1 day ago,On-site,Small/Startup (<100),https://www.naukri.com/job-listings-business-analyst-payments-e-solutions-chennai-bengaluru-mumbai-all-areas-7-to-12-years-090626008986,naukri.com,2025-06-10,15.0,30.0,22.5,"['Business Analyst', 'Faster Payments', 'PACS', 'SEPA', 'Requirement Gathering', 'Chips', 'Ach', 'MT']",Mumbai,True,2025-06-09
17943,Looking For SAP Business Analyst (functional role),Tata International,3.5,Mumbai(Wadala East),Mumbai,Business Analyst,8-13 Yrs,25-35 Lacs PA,True,"SAP, Business Analyst, S4/HANA, Functional Consultant, SAP Hana, SAP Business Workflow, Functional, Business analysis",Role & responsibilities Requirements Gathering and Analysis - Collaborate with busines...,1 week ago,On-site,Large (1000+),https://www.naukri.com/job-listings-looking-for-sap-business-analyst-functional-role-tata-international-mumbai-8-to-13-years-090525012061,naukri.com,2025-06-10,25.0,35.0,30.0,"['SAP', 'Business Analyst', 'S4/Hana', 'Functional Consultant', 'Sap Hana', 'Sap Business Workflow', 'Functional', 'Business Analysis']",Mumbai,False,2025-06-03
17944,Business Analyst with Change Management,Big4 Company,3.6,"Hybrid - Mumbai (All Areas), Hyderabad, Bengaluru",Mumbai,Business Analyst,8-12 Yrs,Not Disclosed,False,"Business Analysis, Change management, Management, Change, Analysis",Exposure to multiple financial services sectors would be preferred 8 years of experien...,1 day ago,Hybrid,Small/Startup (<100),https://www.naukri.com/job-listings-business-analyst-with-change-management-erm-placement-services-hyderabad-bengaluru-mumbai-all-areas-8-to-12-years-080626029397,naukri.com,2025-06-10,,,,"['Business Analysis', 'Change Management', 'Management', 'Change', 'Analysis']",Mumbai,True,2025-06-09
17945,Business Analyst- Tester,Bandhan Life Insurance Limited,3.2,Mumbai,Mumbai,Business Analyst,3-4 Yrs,Not Disclosed,False,"confluence, testing microservices, customer service, regulatory, manual testing, microservices, life insurance, excel","The ideal candidate will act as a bridge between business and technologyteams, ensuring...",5 days ago,On-site,Small/Startup (<100),https://www.naukri.com/job-listings-business-analyst-tester-bandhan-life-insurance-limited-mumbai-3-to-4-years-040626503976,naukri.com,2025-06-10,,,,"['Confluence', 'Testing Microservices', 'Customer Service', 'Regulatory', 'Manual Testing', 'Microservices', 'Life Insurance', 'Excel']",Mumbai,False,2025-06-05
17946,Adobe Creative Cloud (Junior Business Analyst),Crisil,3.6,"Mumbai, Pune",Mumbai,Business Analyst,3-7 Yrs,Not Disclosed,False,"adobe creative cloud, communication design, css, premiere pro, motion, data, infographics, verbal communication","To be successful in this role, you will need to be highly organized, creatively driven,...",2 weeks ago,On-site,Small/Startup (<100),https://www.naukri.com/job-listings-adobe-creative-cloud-junior-business-analyst-crisil-mumbai-pune-3-to-7-years-250526002321,naukri.com,2025-06-10,,,,"['Adobe Creative Cloud', 'Communication Design', 'CSS', 'Premiere Pro', 'Motion', 'Data', 'Infographics', 'Verbal Communication']",Mumbai,True,2025-05-27
17947,Technical Business Analyst - Mumbai,Mufg Pension & Market Services,3.5,"Hybrid - Mumbai, Mumbai Suburban, Thane",Mumbai,Business Analyst,5-10 Yrs,5-15 Lacs PA,True,"Capital Market, Technical Business Analyst, Agile, Business analysis, Technical analysis, Technical",OverviewTo act as the pivot or intermediary between end-users and IT to ensure that bu...,Few hours ago,Hybrid,Small/Startup (<100),https://www.naukri.com/job-listings-technical-business-analyst-mumbai-mufg-pension-market-services-mumbai-mumbai-suburban-thane-5-to-10-years-100626014197,naukri.com,2025-06-10,5.0,15.0,10.0,"['Capital Market', 'Technical Business Analyst', 'Agile', 'Business Analysis', 'Technical Analysis', 'Technical']",Mumbai,True,
17948,Sr Business Analyst,QualityKiosk,3.2,"Mumbai, Navi Mumbai",Mumbai,Business Analyst,4-7 Yrs,Not Disclosed,False,"Test strategy, Compliance, Test design, Banking, Senior Business Analyst, Management, Testing, Software testing",Overall Responsibility for Quality of testing and Timely deliveryKey Driver of the Test...,1 week ago,On-site,Small/Startup (<100),https://www.naukri.com/job-listings-sr-business-analyst-qualitykiosk-mumbai-navi-mumbai-4-to-7-years-010626503742,naukri.com,2025-06-10,,,,"['Test Strategy', 'Compliance', 'Test Design', 'Banking', 'Senior Business Analyst', 'Management', 'Testing', 'Software Testing']",Mumbai,True,2025-06-03
17949,Senior Business Analyst,Tekskills india,3.6,Hybrid - Mumbai (All Areas),Mumbai,Business Analyst,5-10 Yrs,Not Disclosed,False,"Power Bi, Data Modeling, AI/ML Concepts, Jira, SQL, Confluence, Python, Business analysis","Note: Immediate joiner / Serving Notice are preferred SQL, Data Modeling, AI / ML Conce...",1 week ago,Hybrid,Small/Startup (<100),https://www.naukri.com/job-listings-senior-business-analyst-tekskills-mumbai-all-areas-5-to-10-years-290526917951,naukri.com,2025-06-10,,,,"['Power Bi', 'Data Modeling', 'Ai/Ml Concepts', 'Jira', 'SQL', 'Confluence', 'Python', 'Business Analysis']",Mumbai,False,2025-06-03
17950,Business Analyst - FX Treasury /Wealth Domain,CGI,4.0,"Mumbai (All Areas), Hyderabad, Chennai",Mumbai,Business Analyst,5-10 Yrs,15-25 Lacs PA,True,"Fx Derivatives, Wealth Management, Requirement Gathering, Treasury, Business Analysis, DNS, Management, Analysis",Position DescriptionSenior Business Analyst with FX Treasury knowledgePosition Descrip...,1 week ago,On-site,Small/Startup (<100),https://www.naukri.com/job-listings-business-analyst-fx-treasury-wealth-domain-cgi-hyderabad-chennai-mumbai-all-areas-5-to-10-years-270526040057,naukri.com,2025-06-10,15.0,25.0,20.0,"['Fx Derivatives', 'Wealth Management', 'Requirement Gathering', 'Treasury', 'Business Analysis', 'DNS', 'Management', 'Analysis']",Mumbai,True,2025-06-03
17951,Business Analyst - Tester,Bandhan Life,3.2,Remote,Mumbai,Business Analyst,2-4 Yrs,5.5-6 Lacs PA,True,"User Stories, Quality Assurance, Quality Testing, Business Analysis, Customer Experience, API Testing, JIRA, Stakeholder Management",Role Details:We are seeking a detail-oriented and proactive Business Analyst cum Tester...,2 weeks ago,Remote,Small/Startup (<100),https://www.naukri.com/job-listings-business-analyst-tester-bandhan-life-mumbai-2-to-4-years-270526026355,naukri.com,2025-06-10,5.5,6.0,5.75,"['User Stories', 'Quality Assurance', 'Quality Testing', 'Business Analysis', 'Customer Experience', 'Api Testing', 'JIRA', 'Stakeholder Management']",Remote,False,2025-05-27
